indv	poject	pop3code	population	genetic_region	latitude	longitude	color
HGDP00169	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00181	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00177	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00187	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00163	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00191	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00185	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00197	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00199	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00173	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00167	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00206	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00179	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00189	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00205	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00183	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00175	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00210	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00171	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00192	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
LP6005441-DNA_H11	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HGDP00201	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
LP6005441-DNA_G11	HGDP	SDP	Sindhi in Pakistan	CSA	25.5	69	magenta
HG03951	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04210	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03683	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03953	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03682	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03689	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03949	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03950	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03955	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03673	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03679	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03681	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03672	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03688	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03947	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03849	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03690	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03691	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03692	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03693	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03680	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03836	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03684	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03848	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03642	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03643	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03945	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03645	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03646	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03694	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03644	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03900	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03685	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03686	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03899	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03846	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03887	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03888	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03890	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03894	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03895	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03896	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03897	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03695	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03696	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03837	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04215	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03687	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03886	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04099	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04100	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03733	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03850	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03851	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03854	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03856	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03898	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04039	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03697	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03698	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03844	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03992	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03943	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03944	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04106	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04107	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04115	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04003	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04122	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03857	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03858	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04042	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04047	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03838	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03711	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03750	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03995	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03998	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04199	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04029	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04033	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04204	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04036	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04038	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03989	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03990	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03991	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03746	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03884	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03885	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03752	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03999	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03736	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03738	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04227	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04228	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03985	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03986	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03744	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03745	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03753	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03755	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03756	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03757	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04006	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04127	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03741	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03743	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04229	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04035	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03754	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03760	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04075	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03740	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
LP6005441-DNA_A12	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
LP6005441-DNA_B12	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
HGDP00838	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
HGDP00845	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
HGDP00843	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
HGDP00832	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
HGDP00849	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
HGDP00837	HGDP	SUB	Surui in Brazil	AMR	-11	-62	red
NA20502	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20503	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20504	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20505	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20506	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20507	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20508	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20509	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20510	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20511	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20512	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20513	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20514	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20515	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20516	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20517	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20518	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20519	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20520	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20521	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20522	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20524	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20525	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20527	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20528	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20529	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20530	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20531	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20532	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20533	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20534	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20535	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20536	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20538	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20539	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20540	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20541	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20542	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20543	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20544	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20581	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20582	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20585	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20586	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20587	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20588	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20589	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20752	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20753	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20754	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20755	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20756	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20757	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20758	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20759	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20760	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20761	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20762	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20763	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20764	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20765	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20766	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20767	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20768	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20769	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20770	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20771	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20772	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20773	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20774	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20775	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20778	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20783	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20785	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20786	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20787	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20790	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20792	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20795	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20796	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20797	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20798	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20799	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20800	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20801	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20802	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20803	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20804	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20805	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20806	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20807	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20808	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20809	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20810	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20811	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20812	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20813	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20814	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20815	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20818	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20819	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20821	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20822	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20826	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20827	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20828	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20832	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
HGDP01347	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01353	HGDP	TUC	Tu in China	EAS	36	101	green3
LP6005441-DNA_D12	HGDP	TUC	Tu in China	EAS	36	101	green3
LP6005443-DNA_H01	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01351	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01352	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01348	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01349	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01356	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01354	HGDP	TUC	Tu in China	EAS	36	101	green3
HGDP01097	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01103	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01096	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01102	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01104	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01099	HGDP	TJC	Tujia in China	EAS	29	109	green3
LP6005443-DNA_A02	HGDP	TJC	Tujia in China	EAS	29	109	green3
LP6005441-DNA_F12	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01101	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01100	HGDP	TJC	Tujia in China	EAS	29	109	green3
HGDP01167	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
HGDP01162	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
HGDP01161	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
HGDP01164	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
LP6005441-DNA_H12	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
HGDP01166	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
HGDP01169	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
LP6005441-DNA_G12	HGDP	TUS	Tuscan in Italy	EUR	43	11	blue
NA06984	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06985	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06986	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06989	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06991	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06993	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06994	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06995	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA06997	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07000	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07014	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07019	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07022	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07029	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07031	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07034	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07037	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07045	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07048	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07051	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07055	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07056	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07345	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07346	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07347	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07348	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07349	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
NA07357	1000 Genomes	CEU	Utah Residents (CEPH) with Northern and Western European ancestry	EUR	40.767	-111.8904	blue
