Pop	Pop3code	Genetic_region	Project	Latitud	Longitud	Lambda	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40	C41	C42	C43	C44	C45	C46	C47	C48	C49	C50	C51	C52	C53	C54	C55	C56
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	0.0464158883361278	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	0.1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	0.215443469003188	NA	0.865671641791045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0149253731343284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.119402985074627	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	0.464158883361278	0.0447761194029851	0.0447761194029851	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835820895522388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0746268656716418	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	1	0.0447761194029851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0149253731343284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865671641791045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0746268656716418	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	10	0.134328358208955	NA	0.447761194029851	NA	NA	0.0895522388059701	NA	0.164179104477612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0447761194029851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0149253731343284	NA	NA	NA	0.0298507462686567	NA	NA	NA	NA	NA	NA	NA	NA	0.0746268656716418	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	2.15443469003188	0.0447761194029851	NA	0.865671641791045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0149253731343284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0746268656716418	NA	NA	NA	NA
Mexican Ancestry in Los Angeles CA USA	MXL	AMR	1000 Genomes	34.0544	-118.2439	4.64158883361278	0.0895522388059701	NA	0.791044776119403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0447761194029851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0746268656716418	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	0.0464158883361278	NA	0.988372093023256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	0.1	NA	0.988372093023256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	0.215443469003188	NA	0.988372093023256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	0.464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.988372093023256	NA	NA	NA	NA	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.988372093023256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	10	0.0232558139534884	NA	0.953488372093023	NA	NA	0.0116279069767442	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	2.15443469003188	NA	NA	0.988372093023256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Peruvian in Lima Peru	PEL	AMR	1000 Genomes	-12.04	-77.03	4.64158883361278	0.0232558139534884	NA	0.965116279069767	NA	NA	NA	NA	NA	NA	0.0116279069767442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	0.0464158883361278	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	0.1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	0.215443469003188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	0.464158883361278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	10	0.923809523809524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0285714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0476190476190476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	2.15443469003188	0.0285714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.971428571428571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Puerto Rican in Puerto Rico	PUR	AMR	1000 Genomes	18.4	-66.1	4.64158883361278	0.0285714285714286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.466666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.504761904761905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	0.0215443469003188	NA	0.978947368421053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0210526315789474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	0.0464158883361278	NA	0.978947368421053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0210526315789474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	0.1	0.0105263157894737	0.242105263157895	NA	NA	NA	NA	NA	NA	NA	NA	0.726315789473684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0210526315789474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	0.215443469003188	0.0315789473684211	0.242105263157895	NA	NA	NA	NA	NA	NA	NA	NA	0.705263157894737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0210526315789474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	0.464158883361278	0.0526315789473684	0.178947368421053	NA	NA	NA	NA	NA	NA	NA	NA	0.621052631578947	0.0315789473684211	NA	NA	0.0421052631578947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0736842105263158	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	1	0.0842105263157895	0.0842105263157895	NA	NA	NA	NA	NA	NA	NA	NA	0.0526315789473684	NA	NA	NA	0.126315789473684	NA	NA	NA	0.452631578947368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0947368421052632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0421052631578947	NA	0.0631578947368421	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	10	0.168421052631579	NA	0.0105263157894737	NA	0.0105263157894737	NA	NA	NA	NA	NA	0.0105263157894737	NA	NA	NA	0.0631578947368421	NA	0.0421052631578947	NA	0.378947368421053	NA	NA	0.0105263157894737	0.0631578947368421	0.0105263157894737	NA	NA	NA	NA	NA	0.0105263157894737	NA	0.0210526315789474	NA	NA	NA	NA	NA	0.0421052631578947	0.0105263157894737	NA	NA	NA	NA	NA	NA	0.0736842105263158	NA	NA	NA	NA	NA	NA	0.0736842105263158	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	2.15443469003188	0.0842105263157895	0.0210526315789474	0.0315789473684211	NA	NA	NA	NA	NA	NA	NA	0.0526315789473684	NA	0.0105263157894737	NA	0.115789473684211	NA	NA	NA	0.494736842105263	NA	NA	NA	0.0210526315789474	NA	NA	NA	NA	NA	NA	0.0315789473684211	NA	0.0947368421052632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0421052631578947	NA	NA	NA
Punjabi in Lahore, Pakistan	PJL	CSA	1000 Genomes	31.554606	74.357158	4.64158883361278	0.136842105263158	NA	0.0315789473684211	NA	0.0105263157894737	NA	NA	NA	NA	NA	0.0315789473684211	NA	NA	NA	0.115789473684211	NA	NA	NA	0.4	NA	NA	NA	0.0842105263157895	NA	NA	NA	NA	NA	NA	0.0421052631578947	NA	0.0631578947368421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0421052631578947	NA	NA	NA	NA	NA	NA	0.0421052631578947	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	0.0464158883361278	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	0.1	0.0194174757281553	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	0.961165048543689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	0.215443469003188	0.0194174757281553	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	0.961165048543689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	0.464158883361278	0.0194174757281553	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	0.0776699029126214	NA	NA	NA	0.883495145631068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	1	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0194174757281553	0.00970873786407767	NA	NA	0.902912621359223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0485436893203883	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	10	0.0485436893203883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.640776699029126	NA	0.058252427184466	NA	0.029126213592233	NA	NA	NA	0.145631067961165	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0485436893203883	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	2.15443469003188	0.0194174757281553	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0194174757281553	NA	0.83495145631068	NA	0.058252427184466	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0485436893203883	NA	NA	NA	NA	NA
Sri Lankan Tamil in the UK	STU	CSA	1000 Genomes	52.486243	-0.890401	4.64158883361278	0.0388349514563107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.825242718446602	NA	0.058252427184466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00970873786407767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00970873786407767	NA	0.00970873786407767	NA	NA	0.0485436893203883	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	0.01	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	0.0215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	0.0464158883361278	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	0.1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	0.215443469003188	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	0.464158883361278	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00925925925925926	NA	0.990740740740741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	10	0.0185185185185185	NA	NA	NA	0.935185185185185	0.0185185185185185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00925925925925926	NA	NA	NA	NA	NA	NA	0.0185185185185185	NA	NA	NA	NA	NA	NA
Toscani in Italia	TSI	EUR	1000 Genomes	42.1	12	2.15443469003188	0.0185185185185185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981481481481482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
