indv	poject	pop3code	population	genetic_region	latitude	longitude	color
HG01104	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01105	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01107	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01108	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01110	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01111	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01183	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01187	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01188	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01190	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01191	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01197	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01305	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01308	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01311	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01312	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01323	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01325	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01326	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01392	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01393	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01395	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01396	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01173	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01174	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01095	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01161	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01162	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01164	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01167	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01168	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01170	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01171	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01286	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01302	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01303	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01176	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01177	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01182	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01097	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01098	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01412	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01413	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01405	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG01414	1000 Genomes	PUR	Puerto Rican in Puerto Rico	AMR	18.4	-66.1	red
HG02727	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02700	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02660	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03705	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02725	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02661	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02724	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03703	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02684	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02681	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02728	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03649	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02688	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02604	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02786	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03660	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02682	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02699	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02780	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02783	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02787	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02494	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02601	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02603	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02793	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03653	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02655	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG01583	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG01586	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG01589	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG01593	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03668	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02685	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02687	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03016	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02490	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02491	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02694	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02696	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02697	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02648	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02778	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03625	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02649	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02784	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02652	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03634	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02654	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02657	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02658	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03702	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03228	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03706	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02731	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02733	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02734	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02736	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02737	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03663	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03667	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03491	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02774	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02775	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03229	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03234	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03235	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02690	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02493	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03022	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03019	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03619	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02792	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02600	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03624	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02651	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03631	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03767	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03709	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03636	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02789	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02597	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03765	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03018	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03488	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03015	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03490	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03021	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03238	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03708	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03640	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02691	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03629	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG02790	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03762	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03237	1000 Genomes	PJL	Punjabi in Lahore, Pakistan	CSA	31.554606	74.357158	magenta
HG03951	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04210	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03953	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03689	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03949	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03950	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03955	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03673	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03679	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03681	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03672	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03947	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03849	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03690	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03691	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03692	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03693	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03680	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03836	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03684	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03848	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03642	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03643	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03945	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03645	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03646	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03694	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03644	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03900	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03685	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03686	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03899	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03846	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03887	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03888	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03890	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03894	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03895	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03896	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03897	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03695	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03696	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03837	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03687	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03886	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04099	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04100	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03733	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03850	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03851	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03854	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03856	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03898	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04039	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03697	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03698	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03844	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03943	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03944	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04106	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04107	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04003	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03857	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03858	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04042	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04047	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03838	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03711	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03750	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03995	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03998	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04029	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04033	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04038	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03989	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03990	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03991	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03746	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03884	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03885	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03752	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03999	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03736	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03738	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04227	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03985	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03986	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03744	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03745	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03753	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03755	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03756	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03757	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04006	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03741	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03743	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04229	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04035	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03754	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03760	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG04075	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
HG03740	1000 Genomes	STU	Sri Lankan Tamil in the UK	CSA	52.486243	-0.890401	magenta
NA20502	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20503	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20504	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20505	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20506	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20507	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20508	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20509	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20510	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20511	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20512	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20513	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20514	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20515	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20516	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20517	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20518	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20519	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20520	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20521	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20522	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20524	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20525	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20527	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20528	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20529	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20530	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20531	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20532	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20533	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20534	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20535	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20536	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20538	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20539	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20540	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20541	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20542	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20543	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20544	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20581	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
NA20582	1000 Genomes	TSI	Toscani in Italia	EUR	42.1	12	blue
